35.479	4.0056	31.473
40.999	4.3866	36.612
43.961	5.1252	38.835
47.159	7.3989	39.76
34.926	3.9556	30.97
58.664	7.7828	50.881
57.089	8.1578	48.931
40.774	5.1538	35.62
39.529	5.0632	34.466
41.272	4.7891	36.483
1e+06	5.6143	1e+06
1e+06	4.5729	1e+06
38.629	4.1693	34.459
37.59	4.1438	33.446
54.281	7.0437	47.238
36.949	4.5004	32.449
57.542	6.295	51.247
43.566	6.307	37.259
35.952	4.2552	31.697
41.298	5.1235	36.174
41.305	5.2175	36.088
40.097	6.4181	33.679
1e+06	7.1737	1e+06
20052	20007	44.282
34.21	4.0778	30.133
46.861	5.724	41.137
35.952	3.9185	32.034
48.431	5.76	42.671
44.747	5.4056	39.341
39.417	4.7097	34.708
36.575	4.4645	32.11
48.215	5.5207	42.694
47.947	5.1452	42.802
36.483	4.4866	31.997
36.732	4.3521	32.38
37.838	4.3566	33.482
1.0201e+06	20008	1.0001e+06
40.146	4.7771	35.369
41.051	6.1242	34.927
38.469	4.4603	34.009
42.492	4.8923	37.599
41.808	4.9673	36.841
41.33	4.9099	36.421
40.895	5.2203	35.675
37.868	4.4984	33.37
37.872	4.7552	33.117
40.297	4.8005	35.497
64.002	8.8705	55.132
40.214	6.404	33.81
41.658	4.8672	36.791
41.025	4.7103	36.315
38.248	4.8852	33.363
42.545	4.6493	37.896
46.117	6.6878	39.43
48.587	6.7666	41.821
51.951	6.0788	45.872
45.76	5.9681	39.792
48.279	8.1338	40.145
49.438	5.8874	43.55
47.392	5.8932	41.498
42.645	4.5734	38.071
42.878	5.1582	37.72
49.939	7.6154	42.324
1e+06	3.8975	1e+06
37.154	4.3852	32.769
37.773	4.5837	33.189
38.198	4.4992	33.699
44.899	6.9319	37.967
1e+06	7.5957	1e+06
44.685	5.4398	39.245
46.426	5.0299	41.396
45.183	5.3307	39.852
60.09	11.006	49.084
43.799	5.2682	38.531
44.981	6.5735	38.407
43.702	6.6721	37.03
1e+06	6.4445	1e+06
39.534	5.1904	34.344
37.37	4.7467	32.623
35.133	4.4971	30.636
51	7.3723	43.628
38.972	4.6903	34.282
43.6	5.3702	38.23
46.412	5.2691	41.143
43.683	5.186	38.497
36.181	4.3509	31.83
47.365	6.0472	41.318
42.622	4.8652	37.757
44.213	5.0495	39.164
46.838	5.779	41.059
44.583	4.9567	39.626
43.784	5.059	38.725
39.085	4.9905	34.094
51.335	8.8409	42.494
43.04	4.839	38.201
42.292	4.8102	37.481
33.76	4.2938	29.467
49.176	6.9511	42.225
44.525	6.187	38.338
41.611	5.306	36.305
