min_Dtotal,row_distance,column_distance
0.326469146482124,0.326469146482124,0
0.325891110256739,0.325891110256739,0
0.327126772822419,0.327126772822419,0
0.326548736597037,0.326548736597037,0
0.325891110256743,0.325891110256743,0
0.326409933204539,0.326409933204539,0
0.326479334900789,0.326479334900789,0
0.326469146482122,0.326469146482122,0
0.326469146482122,0.326469146482122,0
0.326548736597037,0.326548736597037,0
0.326548736597037,0.326548736597037,0
0.326479334900787,0.326479334900787,0
0.327057371126172,0.327057371126172,0
0.326479334900787,0.326479334900787,0
0.326409933204539,0.326409933204539,0
0.326548736597038,0.326548736597038,0
0.325891110256739,0.325891110256739,0
0.32705737112617,0.32705737112617,0
0.326548736597037,0.326548736597037,0
0.32705737112617,0.32705737112617,0
0.327067559544837,0.327067559544837,0
0.326479334900787,0.326479334900787,0
0.326409933204539,0.326409933204539,0
0.326409933204539,0.326409933204539,0
0.326469146482122,0.326469146482122,0
