1125.6	0.15527	1125.4
1.0011e+06	0.15702	1.0011e+06
2.001e+06	0.13775	2.0009e+06
4.0011e+06	0.162	4.0011e+06
4.0011e+06	0.15867	4.0011e+06
4.0011e+06	0.16098	4.0011e+06
1.001e+06	0.1462	1.001e+06
1.001e+06	0.14641	1.001e+06
3.001e+06	0.14966	3.001e+06
3.001e+06	0.14804	3.001e+06
1008	0.14608	1007.9
2.0011e+06	0.15396	2.0011e+06
4.0009e+06	0.13821	4.0009e+06
1.0011e+06	0.16034	1.0011e+06
1043.2	0.1514	1043
3.0011e+06	0.15842	3.0011e+06
2.001e+06	0.15299	2.001e+06
3.001e+06	0.14792	3.001e+06
2.001e+06	0.14704	2.001e+06
4.001e+06	0.1471	4.001e+06
1.0012e+06	0.16432	1.0012e+06
2.0011e+06	0.15269	2.0011e+06
4.0011e+06	0.16179	4.0011e+06
3.001e+06	0.15285	3.001e+06
3.0011e+06	0.1528	3.0011e+06
3.001e+06	0.15117	3.001e+06
2.0011e+06	0.15419	2.0011e+06
4.001e+06	0.1436	4.001e+06
2.001e+06	0.15259	2.001e+06
2.001e+06	0.15117	2.001e+06
1.0011e+06	0.16606	1.0011e+06
1.0011e+06	0.15413	1.0011e+06
2.0011e+06	0.15897	2.0011e+06
1.001e+06	0.14718	1.001e+06
1.0011e+06	0.1544	1.0011e+06
4.0013e+06	0.19629	4.0013e+06
2.0011e+06	0.1564	2.0011e+06
2.0012e+06	0.16357	2.0012e+06
3.001e+06	0.14983	3.001e+06
1.001e+06	0.14704	1.001e+06
3.001e+06	0.1437	3.001e+06
2.0011e+06	0.16241	2.0011e+06
1.001e+06	0.15158	1.001e+06
3.001e+06	0.14643	3.001e+06
2.001e+06	0.14805	2.001e+06
2.0011e+06	0.15455	2.0011e+06
2.001e+06	0.14483	2.001e+06
4.001e+06	0.14935	4.001e+06
1.0012e+06	0.16302	1.0012e+06
2.001e+06	0.14763	2.001e+06
3.0011e+06	0.15734	3.0011e+06
2.0012e+06	0.16698	2.0012e+06
1.001e+06	0.14831	1.001e+06
1.001e+06	0.14415	1.001e+06
3.0011e+06	0.15742	3.0011e+06
3.0012e+06	0.16851	3.0012e+06
2.001e+06	0.15006	2.001e+06
3.001e+06	0.15066	3.001e+06
3.001e+06	0.149	3.001e+06
2.0011e+06	0.15772	2.0011e+06
1017.6	0.14575	1017.4
6.001e+06	0.14874	6.001e+06
6.001e+06	0.14833	6.001e+06
4.0011e+06	0.15801	4.0011e+06
3.001e+06	0.14055	3.001e+06
1.001e+06	0.14942	1.001e+06
3.001e+06	0.15197	3.001e+06
3.001e+06	0.14229	3.001e+06
3.001e+06	0.14854	3.001e+06
1.001e+06	0.14838	1.001e+06
3.0011e+06	0.16062	3.0011e+06
4.0011e+06	0.15464	4.0011e+06
3.001e+06	0.14743	3.001e+06
2.001e+06	0.14853	2.001e+06
1.001e+06	0.14608	1.001e+06
3.001e+06	0.14727	3.001e+06
2.0011e+06	0.15619	2.0011e+06
2.001e+06	0.14853	2.001e+06
3.001e+06	0.15181	3.001e+06
3.001e+06	0.14409	3.001e+06
1202.5	0.16587	1202.4
2.0011e+06	0.1597	2.0011e+06
3.0011e+06	0.14933	3.0011e+06
1.0012e+06	0.16872	1.0012e+06
5.0011e+06	0.15671	5.0011e+06
1.001e+06	0.14715	1.001e+06
3.001e+06	0.14609	3.001e+06
1.0011e+06	0.15531	1.0011e+06
1.001e+06	0.15174	1.001e+06
2.001e+06	0.14937	2.001e+06
3.0011e+06	0.15992	3.0011e+06
3.0011e+06	0.15386	3.0011e+06
6.0011e+06	0.16003	6.0011e+06
3.001e+06	0.14025	3.001e+06
5.001e+06	0.14595	5.001e+06
2.0011e+06	0.15223	2.0011e+06
4.001e+06	0.14828	4.001e+06
1.0011e+06	0.15246	1.0011e+06
1032.9	0.14791	1032.7
1.0011e+06	0.15325	1.0011e+06
