1.0007e+06	0.25892	1.0007e+06
644.45	0.23328	644.21
1.0007e+06	0.24464	1.0007e+06
3.0007e+06	0.26696	3.0007e+06
1.0007e+06	0.23837	1.0007e+06
1.0007e+06	0.2509	1.0007e+06
4.0007e+06	0.2683	4.0007e+06
1.0007e+06	0.24213	1.0007e+06
3.0007e+06	0.24222	3.0007e+06
768.06	0.26697	767.8
672.08	0.24681	671.83
655.45	0.23663	655.21
1.0007e+06	0.2412	1.0007e+06
751.65	0.25976	751.39
2.0006e+06	0.23123	2.0006e+06
2.0007e+06	0.24627	2.0007e+06
2.0007e+06	0.24648	2.0007e+06
2.0006e+06	0.22809	2.0006e+06
2.0006e+06	0.23681	2.0006e+06
1.0007e+06	0.23961	1.0007e+06
2.0007e+06	0.24897	2.0007e+06
1.0006e+06	0.23249	1.0006e+06
679.37	0.23939	679.13
630.47	0.23599	630.24
2.0007e+06	0.24782	2.0007e+06
1.0007e+06	0.25226	1.0007e+06
1.0007e+06	0.25074	1.0007e+06
2.0007e+06	0.24313	2.0007e+06
1.0006e+06	0.22895	1.0006e+06
1.0006e+06	0.22643	1.0006e+06
2.0007e+06	0.26546	2.0007e+06
3.0008e+06	0.27607	3.0008e+06
1.0006e+06	0.23262	1.0006e+06
1.0008e+06	0.25791	1.0008e+06
1.0006e+06	0.23095	1.0006e+06
701.11	0.25501	700.86
1.0007e+06	0.25006	1.0007e+06
1.0007e+06	0.24746	1.0007e+06
719.8	0.25826	719.55
2.0007e+06	0.23502	2.0007e+06
2.0007e+06	0.24984	2.0007e+06
2.0007e+06	0.2528	2.0007e+06
3.0007e+06	0.2493	3.0007e+06
2.0006e+06	0.22885	2.0006e+06
1.0007e+06	0.24465	1.0007e+06
666.01	0.23489	665.77
2.0006e+06	0.2279	2.0006e+06
4.0007e+06	0.24732	4.0007e+06
2.0006e+06	0.22941	2.0006e+06
1.0007e+06	0.23498	1.0007e+06
3.0007e+06	0.24991	3.0007e+06
1.0007e+06	0.24261	1.0007e+06
709.03	0.25092	708.78
3.0007e+06	0.25415	3.0007e+06
2.0007e+06	0.2644	2.0007e+06
2.0006e+06	0.24031	2.0006e+06
1.0006e+06	0.22549	1.0006e+06
4.0006e+06	0.23143	4.0006e+06
679.02	0.23946	678.78
667.19	0.23645	666.96
3.0007e+06	0.26334	3.0007e+06
5.0007e+06	0.24439	5.0007e+06
1.0006e+06	0.21822	1.0006e+06
2.0006e+06	0.23058	2.0006e+06
1.0006e+06	0.23314	1.0006e+06
2.0006e+06	0.22563	2.0006e+06
1.0006e+06	0.24133	1.0006e+06
631.07	0.22769	630.84
719.94	0.26175	719.67
1.0006e+06	0.23476	1.0006e+06
681.65	0.2432	681.4
2.0007e+06	0.24874	2.0007e+06
2.0007e+06	0.24937	2.0007e+06
5.0008e+06	0.28258	5.0008e+06
1.0007e+06	0.24831	1.0007e+06
3.0007e+06	0.24819	3.0007e+06
1.0007e+06	0.25837	1.0007e+06
2.0007e+06	0.25028	2.0007e+06
3.0007e+06	0.25793	3.0007e+06
1.0007e+06	0.24182	1.0007e+06
1.0007e+06	0.25337	1.0007e+06
2.0006e+06	0.23122	2.0006e+06
1.0007e+06	0.23821	1.0007e+06
1.0006e+06	0.23369	1.0006e+06
2.0006e+06	0.21745	2.0006e+06
693.04	0.24687	692.79
4.0007e+06	0.23414	4.0007e+06
1.0008e+06	0.2575	1.0008e+06
2.0007e+06	0.23696	2.0007e+06
1.0007e+06	0.2316	1.0007e+06
695.06	0.25142	694.81
1.0007e+06	0.25104	1.0007e+06
2.0007e+06	0.26573	2.0007e+06
2.0007e+06	0.27296	2.0007e+06
2.0006e+06	0.22409	2.0006e+06
633.63	0.22623	633.41
4.0007e+06	0.26752	4.0007e+06
702.85	0.25524	702.59
2.0007e+06	0.2434	2.0007e+06
1.0007e+06	0.2466	1.0007e+06
