min_Dtotal,row_distance,column_distance
1000710.1581731,0.258919022649621,1000709.89925408
644.445627235592,0.23328445330689,644.212342782285
1000709.62451235,0.2446443975374,1000709.37986795
3000736.43324369,0.266956970808215,3000736.16628672
1000658.2951812,0.238366886897488,1000658.05681431
1000703.60004138,0.250904226027991,1000703.34913715
4000735.84298114,0.268304336510377,4000735.57467681
1000674.99708429,0.242128330149407,1000674.75495596
3000663.42680253,0.242222778371286,3000663.18457975
768.064713018142,0.266967881559449,767.797745136583
672.076504362606,0.246807225907011,671.829697136699
655.448607073002,0.236634397415962,655.211972675586
1000665.49234034,0.241198882718791,1000665.25114146
751.652398508195,0.259761182376932,751.392637325818
2000631.6014489,0.231225433255169,2000631.37022346
2000706.46868136,0.2462690534056,2000706.22241231
2000672.37514328,0.246478608710797,2000672.12866467
2000623.77508732,0.228085851408519,2000623.54700146
2000635.91584588,0.23681192758651,2000635.67903396
1000665.30390251,0.239614613760704,1000665.06428789
2000706.26265702,0.248965404819412,2000706.01369162
1000638.91885807,0.232488015873745,1000638.68637006
679.365873085492,0.239390555643787,679.126482529849
630.473550708458,0.235991101994522,630.237559606464
2000672.21223519,0.247818405055552,2000671.96441678
1000716.2216628,0.252256762016136,1000715.96940604
1000695.27236621,0.250742570188651,1000695.02162364
2000678.73344094,0.24313401054949,2000678.49030693
1000638.44142929,0.228946240809492,1000638.21248305
1000628.63225953,0.226427136112354,1000628.40583239
2000741.26452403,0.265462291040009,2000740.99906174
3000756.21605525,0.276072796037766,3000755.93998245
1000627.82647863,0.232623014078142,1000627.59385562
1000751.02426424,0.257913765238484,1000750.76635047
1000640.98662112,0.230952058627627,1000640.75566906
701.114022815802,0.255012884822206,700.85900993098
1000742.37366149,0.250064683979252,1000742.12359681
1000693.01459106,0.247456645587814,1000692.76713442
719.80423548869,0.25825918824771,719.545976300442
2000653.24551001,0.23502030728848,2000653.01048971
2000676.69644994,0.249843893274749,2000676.44660605
2000693.36459966,0.252802768830323,2000693.11179689
3000694.57790271,0.249301402742873,3000694.32860131
2000623.5993405,0.228845328545461,2000623.37049517
1000667.52304884,0.244649785664151,1000667.27839906
666.005006235563,0.234886390104736,665.770119845458
2000630.14268897,0.227903777080254,2000629.91478519
4000669.3523203,0.247316366582044,4000669.10500393
2000612.95860951,0.229412973362123,2000612.72919653
1000662.77978191,0.234978345772431,1000662.54480356
3000686.01231282,0.249909644298146,3000685.76240318
1000674.08080358,0.242606449429045,1000673.83819713
709.034364894243,0.250924616326824,708.783440277916
3000693.88812768,0.254149958283609,3000693.63397773
2000720.37494223,0.264402902632199,2000720.11053933
2000649.59871172,0.240305955693522,2000649.35840576
1000633.15907272,0.225488688678965,1000632.93358404
4000646.71704482,0.231431522685639,4000646.4856133
679.022148112748,0.239461404336717,678.782686708411
667.192055378084,0.236445756569735,666.955609621514
3000719.96701229,0.263341191714275,3000719.7036711
5000667.32889783,0.244392553528995,5000667.08450528
1000620.22536313,0.218218818135076,1000620.00714431
2000632.2826121,0.230582407749894,2000632.0520297
1000640.34530325,0.233142546564942,1000640.1121607
2000620.44161473,0.225631642005133,2000620.21598309
1000642.34805049,0.241330450898657,1000642.10672004
631.072162178926,0.227692037916377,630.84447014101
719.935181867758,0.26175292922013,719.673428938537
1000640.44293608,0.234760485201535,1000640.20817559
681.645669490944,0.243202859261656,681.402466631682
2000725.11341093,0.248738213955189,2000724.86467271
2000672.2039368,0.249371706211855,2000671.9545651
5000790.04638514,0.282580292568655,5000789.76380485
1000712.1570327,0.248306474697985,1000711.90872623
3000684.9411935,0.248192684701598,3000684.69300081
1000714.69597171,0.25836969198623,1000714.43760202
2000687.53176594,0.250276318140861,2000687.28148962
3000702.428895,0.257925519519329,3000702.17096948
1000680.02510669,0.241824491906611,1000679.7832822
1000745.35371954,0.253369464723701,1000745.10035007
2000639.61616378,0.231216372510456,2000639.38494741
1000669.61893406,0.238205724167228,1000669.38072834
1000629.84728064,0.233692243520849,1000629.6135884
2000585.97775266,0.217449797863345,2000585.76030286
693.035385328179,0.246868243581741,692.788517084598
4000653.95933186,0.234144258894743,4000653.7251876
1000754.61135874,0.25749563787509,1000754.3538631
2000661.2818595,0.236963118389307,2000661.04489638
1000660.89897196,0.231601873815674,1000660.66737008
695.059220233975,0.251424052055677,694.807796181919
1000694.78226095,0.251041449576295,1000694.5312195
2000710.15207905,0.265731941946727,2000709.88634711
2000732.7521774,0.272961133799402,2000732.47921627
2000613.73312922,0.224092029543973,2000613.50903719
633.63315077414,0.226227251613679,633.406923522526
4000713.03576172,0.267515393942151,4000712.76824633
702.848583918112,0.255243590124662,702.593340327987
2000688.91796664,0.24340030982971,2000688.67456633
1000732.76187005,0.246600855962118,1000732.51526919
