min_Dtotal,row_distance,column_distance
266.274423817433,0.326638685975482,265.947785131458
266.384380656099,0.327201957580417,266.057178698519
266.315436498766,0.325891110256741,265.989545388509
266.521981582302,0.328278346469309,266.193703235833
266.274423817433,0.32663868597548,265.947785131458
266.554954610474,0.32689809744938,266.228056513025
266.289283840855,0.327530770750567,265.961753070104
266.274384022376,0.326598890918024,265.947785131458
266.403378110354,0.327530770750567,266.075847339603
266.403298520239,0.327451180635654,266.075847339603
266.488567380817,0.328278346469309,266.160289034348
266.55502401217,0.326967499145631,266.228056513025
266.621619309513,0.328567364582,266.293051944931
266.388518086932,0.326638685975482,266.061879400957
266.403378110354,0.327530770750569,266.075847339603
266.388518086932,0.32663868597548,266.061879400957
266.160329547935,0.326638685975482,265.833690861959
266.274423817434,0.326638685975482,265.947785131458
266.669078486612,0.32692770408817,266.342150782523
265.868330378791,0.325233483916444,265.543096894875
266.474150633586,0.328607159639457,266.145543473947
265.956271990379,0.326873144410269,265.629398845969
266.569884035592,0.327859583920716,266.242024451671
266.315436498766,0.325891110256741,265.989545388509
266.384380656099,0.327201957580419,266.057178698519
