266.4	0.32753	266.08
266.4	0.32753	266.08
266.32	0.32589	265.99
266.44	0.32753	266.11
266.16	0.32664	265.83
266.51	0.32861	266.18
266.44	0.32753	266.11
266.32	0.32589	265.99
266.27	0.32664	265.95
266.27	0.32664	265.95
266.44	0.32753	266.11
266.11	0.32631	265.78
266.11	0.32631	265.78
266.27	0.3272	265.94
266.39	0.32664	266.06
266.39	0.32664	266.06
266.55	0.32693	266.23
266.55	0.3269	266.23
266.44	0.3269	266.11
266.58	0.32935	266.25
266.6	0.32786	266.28
266.68	0.32786	266.36
266.29	0.32745	265.96
266.32	0.32589	265.99
266.39	0.32664	266.06
