min_Dtotal,row_distance,column_distance
3.07774376417233,3.07774376417233,0
3.07774376417233,3.07774376417233,0
3.07774376417234,3.07774376417234,0
3.07774376417234,3.07774376417234,0
3.07774376417234,3.07774376417234,0
3.07774376417233,3.07774376417233,0
3.07774376417233,3.07774376417233,0
3.07774376417234,3.07774376417234,0
3.07774376417234,3.07774376417234,0
3.07774376417233,3.07774376417233,0
3.07774376417233,3.07774376417233,0
3.09326530612245,3.09326530612245,0
3.07774376417234,3.07774376417234,0
3.07774376417234,3.07774376417234,0
3.07774376417234,3.07774376417234,0
3.07774376417234,3.07774376417234,0
3.07774376417233,3.07774376417233,0
3.07774376417234,3.07774376417234,0
3.07774376417234,3.07774376417234,0
3.07774376417233,3.07774376417233,0
3.07774376417234,3.07774376417234,0
3.07774376417233,3.07774376417233,0
3.07774376417234,3.07774376417234,0
3.07774376417233,3.07774376417233,0
3.07774376417234,3.07774376417234,0
