min_Dtotal,row_distance,column_distance
157.58113468625,2.49414135948227,155.086993326767
107.695561916566,1.8813413120069,105.81422060456
93.6692542926824,1.54062575896742,92.128628533715
99.9003411601914,1.61613124649921,98.2842099136922
102.823497682732,1.89894093765597,100.924556745076
113.283050064998,1.86091194904798,111.42213811595
112.597481181918,1.86930555555556,110.728175626363
111.431098480713,1.80119200924937,109.629906471464
112.931013661984,1.90135201999379,111.02966164199
111.84772205761,2.1253291055647,109.722392952045
95.6737065488948,1.53547425918638,94.1382322897084
112.982800665825,1.89395636975474,111.08884429607
91.4340197002004,1.40988124649921,90.0241384537012
1000108.05768939,1.86532152616318,1000106.19236786
100.357376892143,1.70809499343049,98.6492818987124
1000115.25239603,1.99546883491689,1000113.25692719
1000101.26942391,1.71900181232724,1000099.5504221
97.1145329219369,1.59148503692876,95.5230478850081
95.8267530593989,1.55169980572578,94.2750532536731
102.630803885676,1.75320229714169,100.877601588534
1000121.08033015,1.94855585616699,1000119.13177429
108.196823378884,1.74830307819485,106.44852030069
97.7962807133067,1.69850726418658,96.0977734491201
117.455797636652,2.28584433543849,115.169953301214
95.1491351392714,1.46073588388523,93.6883992553861
98.9615962377567,1.61936539430587,97.3422308434508
104.056694650609,1.74747311811165,102.309221532497
93.9330738490854,1.57697203975093,92.3561018093345
96.6598586814854,1.54773995649828,95.1121187249871
114.864791979432,1.97930184654211,112.88549013289
100.246524842438,1.6484400906995,98.5980847517384
107.202381243528,1.65741115831234,105.544970085216
1000118.8575544,2.43794311413109,1000116.41961128
111.110675718993,1.7974742659537,109.313201453039
99.9303074919727,1.5278385329659,98.4024689590068
99.7533143281834,1.81983537706481,97.9334789511186
98.7898738949145,1.54187070665426,97.2480031882602
92.529864950451,1.56216634495855,90.9676986054924
89.2619728030752,1.50056183354885,87.7614109695264
108.704553639571,1.8232054465496,106.881348193022
97.5749461572261,1.54936484039881,96.0255813168273
131.702733455088,2.11045724002028,129.592276215068
136.278015824492,2.17674308535781,134.101272739134
95.2539254842866,1.67215763853751,93.5817678457491
101.88963916093,1.68605251130143,100.203586649628
89.4509075133725,1.47575920276428,87.9751483106082
1000098.89316026,1.68012145522427,1000097.21303881
109.508685002779,1.77832021017919,107.7303647926
86.15614231244,1.4994647752902,84.6566775371498
99.5860110802306,1.65624997917747,97.9297611010532
109.82330513811,1.77227866689988,108.051026471211
99.3205663789673,1.7656796005822,97.5548867783851
3000096.99906308,1.78653572727208,3000095.21252736
116.329339303244,3.62707021017918,112.702269093064
1000102.80471249,1.7551270122374,1000101.04958548
100.461527117907,1.76605651443314,98.6954706034743
1000098.18930186,1.6628406540149,1000096.52646121
115.637078219167,2.24080917399099,113.396269045176
112.75120711413,1.86637816007946,110.88482895405
96.0632215233135,1.57945157616153,94.483769947152
99.2289874772077,1.74811127925305,97.4808761979546
105.060552679131,1.76258386534902,103.297968813782
108.517592922415,2.0987349739406,106.418857948474
110.434553586737,1.85696815610235,108.577585430634
103.650648165591,1.88736927874915,101.763278886842
109.157448074177,1.95767918048762,107.199768893689
101.009637725253,1.58660341302116,99.4230343122315
112.287142994283,1.85060749240153,110.436535501881
109.670143896141,2.19232381535412,107.477820080786
92.8361332097287,1.49282466231059,91.3433085474181
95.1948957163155,1.52432969407537,93.6705660222401
120.44418215887,2.08543765577856,118.358744503091
108.4557311806,1.76833077216194,106.687400408438
123.405903889734,1.9232401943957,121.482663695339
95.8934496893152,1.65683315086204,94.2366165384532
1000124.58062932,2.27800167985774,1000122.30262764
1000096.53695875,1.7389469082705,1000094.79801184
103.655793919415,1.67440003023086,101.981393889184
122.17965560547,2.23637858694136,119.943277018529
102.799511494627,1.76966424473209,101.029847249895
101.973942479632,1.66383343848712,100.310109041144
104.789816633469,1.78525604499964,103.00456058847
1000112.27985302,1.92465975202447,1000110.35519326
112.669772798502,1.77020617429708,110.899566624205
114.912239448155,1.77926553725255,113.132973910903
1000116.64844096,1.86638862340161,1000114.78205234
100.491821772107,1.72884931070829,98.762972461399
100.468535402347,1.68510402155965,98.7834313807875
109.048400618013,1.7435002311301,107.304900386883
119.602348536881,2.01251783970399,117.589830697177
1000105.9931345,2.29300755181167,1000103.70012695
84.698686383714,1.40278005263936,83.2959063310746
117.274260701347,1.92162087320679,115.35263982814
109.801576887085,1.95769103631658,107.843885850768
1000092.74034937,1.63052442587075,1000091.10982494
97.499168200816,1.60717833353115,95.8919898672848
102.099789601101,1.62931412923296,100.470475471868
113.364861534655,1.98518559122455,111.37967594343
117.936081799422,2.49319872087188,115.44288307855
106.692492070802,2.08671786170995,104.605774209092
